Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Type,Garage Yr Blt,Garage Finish,Garage Area,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice
224,60,RL,80.0,9364,1,0,3,Lvl,AllPub,Corner,2,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,3,3,CBlock,3,3,1,5,371.0,1,0.0,292.0,663.0,GasA,3,1,SBrkr,663,689,0,1352,0.0,0.0,1,1,4,1,3,7,Typ,0,Attchd,1969.0,3,299.0,2,379,36,0,0,0,0,3,NA,0,3,2010,WD ,158000
98,160,FV,24.0,2544,1,2,3,Lvl,AllPub,Inside,2,Somerst,Norm,Norm,Twnhs,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,1,6,368.0,5,42.0,190.0,600.0,GasA,5,1,SBrkr,600,600,0,1200,1.0,0.0,2,1,2,1,4,4,Typ,0,Detchd,2004.0,2,480.0,2,0,172,0,0,0,0,0,NA,0,2,2010,WD ,149500
2565,20,RL,82.0,9888,1,0,3,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1975,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,1,4,486.0,1,0.0,450.0,936.0,GasA,3,1,FuseA,936,0,0,936,0.0,0.0,1,0,2,1,3,5,Typ,0,Attchd,1954.0,1,240.0,2,0,0,160,0,0,0,3,NA,0,3,2006,WD ,121000
1934,20,RL,68.0,7942,1,0,3,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,6,7,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,85.0,5,955.0,0.0,1040.0,GasA,3,1,FuseF,1040,0,0,1040,0.0,1.0,1,0,3,1,3,6,Typ,0,Attchd,1953.0,3,293.0,2,0,0,0,0,0,0,3,NA,0,6,2007,WD ,136000
997,60,RL,0.0,15038,1,0,1,Lvl,AllPub,Corner,2,Gilbert,Norm,Norm,1Fam,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,1,3,138.0,1,0.0,778.0,916.0,GasA,4,1,SBrkr,916,720,0,1636,0.0,0.0,2,1,3,1,3,7,Typ,1,Attchd,1996.0,3,386.0,2,168,84,0,0,0,0,0,NA,0,11,2008,WD ,173000
64,60,RL,92.0,11764,1,0,2,Lvl,AllPub,CulDSac,2,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,4,3,PConc,4,3,1,6,524.0,1,0.0,628.0,1152.0,GasA,5,1,SBrkr,1164,1106,0,2270,0.0,0.0,2,1,4,1,4,9,Typ,1,Attchd,1999.0,3,671.0,2,132,57,0,0,0,0,0,NA,0,4,2010,WD ,290000
1799,60,FV,75.0,9000,1,0,3,Lvl,AllPub,Inside,2,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,3,6,64.0,1,0.0,1120.0,1184.0,GasA,5,1,SBrkr,1184,1426,0,2610,0.0,0.0,2,1,4,1,5,11,Typ,1,BuiltIn,2007.0,3,550.0,2,208,364,0,0,0,0,0,NA,0,8,2007,New,303477
230,20,RL,0.0,20062,1,0,2,Low,AllPub,Inside,1,ClearCr,Norm,Norm,1Fam,1Story,7,7,1977,2001,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,4,CBlock,4,3,4,5,1092.0,1,0.0,328.0,1420.0,GasA,4,1,SBrkr,1483,0,0,1483,1.0,0.0,1,1,1,1,3,4,Typ,2,Attchd,1977.0,2,690.0,2,496,0,0,0,0,0,0,NA,0,4,2010,WD ,270000
1295,50,RM,81.0,7308,1,0,3,Lvl,AllPub,Corner,2,OldTown,Artery,Norm,1Fam,1.5Fin,5,5,1920,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,2,2,BrkTil,3,3,1,3,360.0,1,0.0,576.0,936.0,GasA,4,0,FuseA,960,780,0,1740,0.0,0.0,1,0,2,1,5,6,Typ,1,Detchd,1920.0,1,225.0,0,0,0,236,0,0,0,0,NA,0,6,2008,WD ,122250
638,20,RL,70.0,8750,1,0,3,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,CBlock,3,3,1,3,172.0,2,483.0,727.0,1382.0,GasA,4,1,FuseA,1382,0,0,1382,0.0,1.0,1,0,3,1,4,6,Typ,0,Attchd,1955.0,1,350.0,2,280,0,0,0,0,0,2,NA,0,7,2009,WD ,153000
2278,20,RL,70.0,8402,1,0,3,Lvl,AllPub,Inside,2,Mitchel,Feedr,Norm,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,5,206.0,1,0.0,914.0,1120.0,GasA,5,1,SBrkr,1120,0,0,1120,0.0,0.0,1,0,3,1,3,6,Typ,0,NA,0.0,0,0.0,2,0,30,0,0,0,0,0,NA,0,12,2007,New,147000
2202,70,RL,63.0,4000,1,0,3,Lvl,AllPub,Inside,2,Crawfor,Norm,Norm,1Fam,2Story,7,8,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,4,3,1,6,246.0,1,0.0,285.0,531.0,GasA,3,1,SBrkr,567,531,0,1098,1.0,0.0,1,0,2,1,3,5,Typ,1,Detchd,1930.0,1,216.0,2,0,0,0,0,0,0,3,NA,0,6,2007,WD ,148500
2833,160,RM,32.0,3363,1,0,3,Lvl,AllPub,Inside,2,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,4,3,PConc,4,3,1,1,0.0,1,0.0,976.0,976.0,GasA,5,1,SBrkr,976,732,0,1708,0.0,0.0,2,0,3,1,4,7,Maj1,0,Detchd,2004.0,1,380.0,2,0,40,0,0,0,0,0,NA,0,4,2006,WD ,130000
1707,20,RL,94.0,13615,1,0,2,HLS,AllPub,Corner,1,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,5,3,PConc,5,3,4,1,0.0,1,0.0,1802.0,1802.0,GasA,5,1,SBrkr,1802,0,0,1802,0.0,0.0,2,1,3,1,5,7,Typ,1,Attchd,2006.0,3,843.0,2,158,105,0,0,0,0,0,NA,0,6,2007,WD ,372000
2428,120,RL,43.0,3013,1,0,3,Lvl,AllPub,Inside,2,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,4,3,PConc,4,3,4,6,16.0,1,0.0,1346.0,1362.0,GasA,5,1,SBrkr,1506,0,0,1506,0.0,0.0,2,0,2,1,4,6,Typ,1,Attchd,2005.0,3,440.0,2,142,20,0,0,0,0,0,NA,0,4,2006,WD ,213490
242,20,RL,44.0,17485,1,0,1,Lvl,AllPub,Inside,2,Edwards,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,4,3,PConc,4,3,4,6,1346.0,1,0.0,162.0,1508.0,GasA,5,1,SBrkr,1508,0,0,1508,1.0,0.0,1,0,1,1,4,5,Typ,2,Attchd,2009.0,2,572.0,2,0,0,0,0,0,0,0,NA,0,1,2010,Con,308030
1564,20,RL,0.0,23730,1,0,1,Lvl,AllPub,Inside,2,Mitchel,Norm,Norm,1Fam,1Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,4,3,PConc,5,3,2,6,700.0,1,0.0,1140.0,1840.0,GasA,5,1,SBrkr,2032,0,0,2032,1.0,0.0,3,0,3,1,4,7,Typ,0,Attchd,1996.0,3,786.0,2,0,46,192,0,0,0,0,NA,0,9,2008,WD ,300000
2613,20,RL,79.0,8910,1,0,3,Lvl,AllPub,Corner,2,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,2,5,655.0,1,0.0,0.0,655.0,GasA,5,1,SBrkr,1194,0,0,1194,0.0,1.0,1,0,3,1,3,6,Typ,1,BuiltIn,1954.0,3,539.0,2,0,0,192,0,0,0,0,NA,0,7,2006,WD ,159500
2832,160,RM,24.0,2522,1,0,3,Lvl,AllPub,Inside,2,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,4,3,PConc,4,3,1,1,0.0,1,0.0,970.0,970.0,GasA,5,1,SBrkr,970,739,0,1709,0.0,0.0,2,0,3,1,4,7,Maj1,0,Detchd,2004.0,1,380.0,2,0,40,0,0,0,0,0,NA,0,4,2006,WD ,137500
2459,20,RL,73.0,8688,1,0,3,Lvl,AllPub,Inside,2,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1616.0,1616.0,GasA,5,1,SBrkr,1616,0,0,1616,0.0,0.0,2,0,3,1,4,7,Typ,0,Attchd,2005.0,2,834.0,2,208,59,0,0,0,0,0,NA,0,4,2006,WD ,232000
1360,30,RM,0.0,6291,0,0,2,Lvl,AllPub,Inside,2,IDOTRR,RRNe,Norm,1Fam,1Story,6,6,1930,1950,Gable,CompShg,Stucco,Wd Shng,None,0.0,4,4,BrkTil,3,3,1,1,0.0,1,0.0,768.0,768.0,GasA,3,1,SBrkr,768,0,0,768,0.0,0.0,1,0,1,1,3,4,Typ,0,Detchd,1930.0,1,440.0,0,0,0,84,0,0,0,0,NA,0,7,2008,WD ,93850
2723,30,RL,0.0,17529,1,0,3,Lvl,AllPub,Inside,2,Sawyer,Norm,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,872.0,872.0,GasA,2,0,FuseF,872,0,0,872,0.0,0.0,1,0,2,1,2,5,Mod,1,Detchd,1924.0,1,322.0,0,0,0,116,0,0,0,0,NA,0,4,2006,WD ,105000
1350,30,RM,60.0,6324,1,0,2,Lvl,AllPub,Inside,2,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,520.0,520.0,GasA,2,0,SBrkr,520,0,0,520,0.0,0.0,1,0,1,1,2,4,Typ,0,Detchd,1920.0,1,240.0,2,49,0,87,0,0,0,0,NA,0,5,2008,WD ,68500
136,90,RL,80.0,11600,1,0,3,Lvl,AllPub,Corner,2,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,3,3,CBlock,3,3,1,3,443.0,1,0.0,662.0,1105.0,GasA,3,1,FuseA,1105,1169,0,2274,0.0,0.0,2,0,5,2,3,12,Typ,0,Detchd,1960.0,1,480.0,2,0,0,0,0,0,0,0,NA,0,1,2010,WD ,154300
2235,50,RM,50.0,7288,1,0,3,Lvl,AllPub,Inside,2,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1925,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,BrkTil,3,1,1,1,0.0,1,0.0,936.0,936.0,GasA,5,1,SBrkr,936,665,0,1601,0.0,0.0,2,0,3,1,3,6,Typ,0,NA,0.0,0,0.0,0,0,0,0,176,0,0,0,NA,0,9,2007,WD ,129850
1993,70,RM,35.0,4571,1,1,3,Lvl,AllPub,Inside,2,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,4,168.0,1,0.0,448.0,616.0,GasA,5,1,SBrkr,616,616,0,1232,0.0,0.0,1,0,3,1,3,6,Typ,0,Detchd,1920.0,1,480.0,2,280,0,143,0,0,0,0,NA,0,6,2007,WD ,114000
367,20,RL,63.0,17423,1,0,2,Lvl,AllPub,CulDSac,2,StoneBr,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,748.0,5,3,PConc,5,3,1,6,1904.0,1,0.0,312.0,2216.0,GasA,5,1,SBrkr,2234,0,0,2234,1.0,0.0,2,0,1,1,5,9,Typ,1,Attchd,2009.0,3,1166.0,2,0,60,0,0,0,0,0,NA,0,7,2009,New,501837
1309,50,RM,100.0,12665,1,1,2,Lvl,AllPub,Inside,2,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,2,1,0.0,1,0.0,876.0,876.0,GasA,4,1,SBrkr,876,540,0,1416,0.0,0.0,1,1,4,1,3,7,Typ,1,Detchd,1949.0,1,720.0,2,418,0,194,0,0,0,0,NA,0,6,2008,WD ,153900
402,20,RL,60.0,9000,1,0,3,Lvl,AllPub,FR2,2,NAmes,Norm,Norm,1Fam,1Story,4,7,1971,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,3,1,5,240.0,1,0.0,624.0,864.0,GasA,4,1,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,3,5,Typ,0,Detchd,1986.0,1,576.0,2,200,0,0,0,0,0,2,NA,0,7,2009,WD ,130000
1592,120,RM,32.0,4500,1,0,3,Lvl,AllPub,FR2,2,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1997,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,197.0,3,3,PConc,5,3,1,6,864.0,1,0.0,325.0,1189.0,GasA,5,1,SBrkr,1189,0,0,1189,1.0,0.0,2,0,2,1,3,4,Typ,0,Attchd,1997.0,2,392.0,2,0,122,0,0,0,0,0,NA,0,4,2008,WD ,160500
2409,120,RL,48.0,6373,1,0,3,Lvl,AllPub,Inside,2,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,572.0,5,3,PConc,5,4,1,6,415.0,1,0.0,1251.0,1666.0,GasA,5,1,SBrkr,1666,0,0,1666,1.0,0.0,2,0,2,1,4,6,Typ,1,Attchd,2006.0,2,575.0,2,228,75,0,0,0,0,0,NA,0,6,2006,New,310090
539,20,RL,67.0,10083,1,0,3,Lvl,AllPub,Inside,2,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,4,3,1,6,833.0,1,0.0,343.0,1176.0,GasA,5,1,SBrkr,1200,0,0,1200,1.0,0.0,2,0,2,1,4,5,Typ,0,Attchd,2003.0,2,555.0,2,0,41,0,0,0,0,0,NA,0,8,2009,WD ,184900
1940,20,RL,70.0,13300,1,0,3,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,4,3,1,3,377.0,1,0.0,551.0,928.0,GasA,3,1,SBrkr,928,0,0,928,0.0,0.0,1,0,2,1,3,4,Typ,0,Attchd,1956.0,1,252.0,2,261,0,156,0,0,0,0,NA,0,6,2007,WD ,132000
588,20,RL,80.0,9600,1,0,3,Lvl,AllPub,Inside,2,NWAmes,Feedr,Norm,1Fam,1Story,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,3,3,CBlock,4,3,2,5,553.0,3,147.0,588.0,1288.0,GasA,3,1,SBrkr,1336,0,0,1336,0.0,1.0,2,0,3,1,3,6,Typ,1,Attchd,1969.0,2,502.0,2,312,11,0,0,0,0,0,Shed,650,8,2009,WD ,163000
96,160,FV,30.0,3215,1,2,3,Lvl,AllPub,Inside,2,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,BrkFace,120.0,4,3,PConc,4,3,3,6,280.0,1,0.0,320.0,600.0,GasA,5,1,SBrkr,600,600,0,1200,0.0,0.0,2,1,2,1,4,4,Typ,0,Detchd,2004.0,2,480.0,2,0,172,0,0,0,0,0,NA,0,4,2010,ConLD,155000
1187,80,RL,0.0,11104,1,0,2,Lvl,AllPub,Inside,2,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1969,1969,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,3,6,828.0,1,0.0,599.0,1427.0,GasA,4,1,SBrkr,1427,0,0,1427,0.0,1.0,2,0,4,1,3,7,Typ,0,Attchd,1969.0,2,516.0,2,0,0,0,0,216,0,0,NA,0,5,2008,WD ,183000
2154,60,RL,0.0,15295,1,0,0,Lvl,AllPub,Corner,2,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,254.0,4,3,PConc,4,3,2,6,762.0,1,0.0,98.0,860.0,GasA,5,1,SBrkr,1212,780,0,1992,1.0,0.0,2,1,3,1,4,7,Min2,2,Attchd,1996.0,2,608.0,2,225,32,0,0,0,0,0,NA,0,6,2007,WD ,211000
550,60,RL,70.0,9109,1,0,3,Lvl,AllPub,Inside,2,SawyerW,RRAe,Norm,1Fam,2Story,7,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,2,36.0,6,596.0,122.0,754.0,GasA,5,1,SBrkr,754,786,0,1540,1.0,0.0,2,1,3,1,4,6,Typ,0,Attchd,1994.0,2,495.0,2,140,32,0,0,0,0,0,NA,0,10,2009,WD ,184000
811,90,RL,64.0,7018,1,0,3,Bnk,AllPub,Inside,2,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,1,SBrkr,1535,0,0,1535,0.0,0.0,2,0,4,2,3,8,Typ,0,Attchd,1979.0,1,400.0,2,0,0,0,0,0,0,4,NA,0,6,2009,WD ,118858
124,80,RL,0.0,14112,1,0,2,Lvl,AllPub,Corner,2,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,3,3,PConc,3,3,3,6,1014.0,1,0.0,138.0,1152.0,GasA,3,1,SBrkr,1152,0,0,1152,1.0,0.0,1,0,3,1,3,6,Typ,1,Attchd,1964.0,2,484.0,2,227,0,0,0,0,0,0,NA,0,4,2010,WD ,180500
1836,120,FV,80.0,3523,1,2,2,Lvl,AllPub,Inside,2,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,30.0,4,3,PConc,4,3,1,6,60.0,1,0.0,1081.0,1141.0,GasA,5,1,SBrkr,1151,0,0,1151,1.0,0.0,2,0,2,1,4,5,Typ,0,Attchd,2006.0,3,484.0,2,0,60,0,0,0,0,0,NA,0,2,2007,New,166000
779,80,RL,88.0,15312,1,0,3,Lvl,AllPub,Inside,2,Sawyer,Norm,Norm,1Fam,SLvl,6,5,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,54.0,3,3,CBlock,3,3,3,4,588.0,1,0.0,550.0,1138.0,GasA,5,1,SBrkr,1138,0,0,1138,0.0,1.0,1,0,3,1,3,6,Typ,1,Attchd,1960.0,2,480.0,2,0,0,0,0,140,0,3,NA,0,3,2009,COD,148000
1886,20,RL,74.0,7450,1,0,2,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,438.0,2,206.0,250.0,894.0,GasA,4,1,SBrkr,1074,0,0,1074,0.0,0.0,1,0,2,1,4,6,Min1,1,Detchd,1966.0,1,396.0,2,0,72,0,0,0,0,2,NA,0,1,2007,WD ,124000
1724,120,RL,60.0,7313,1,0,3,Lvl,AllPub,Inside,2,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,246.0,5,3,PConc,5,3,1,6,1153.0,1,0.0,408.0,1561.0,GasA,5,1,SBrkr,1561,0,0,1561,1.0,0.0,2,0,2,1,5,6,Typ,1,Attchd,2005.0,3,556.0,2,203,47,0,0,0,0,0,NA,0,8,2007,WD ,277500
2450,60,RL,83.0,10019,1,0,2,Lvl,AllPub,Inside,2,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Hip,CompShg,VinylSd,VinylSd,BrkFace,397.0,4,3,PConc,4,3,1,5,527.0,1,0.0,815.0,1342.0,GasA,5,1,SBrkr,1358,1368,0,2726,0.0,0.0,2,1,4,1,4,9,Typ,1,Attchd,1995.0,2,725.0,2,307,169,168,0,0,0,0,NA,0,6,2006,WD ,350000
1013,20,RL,53.0,15401,1,0,2,HLS,AllPub,CulDSac,2,StoneBr,Norm,Norm,1Fam,1Story,9,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,296.0,5,3,PConc,5,3,4,6,1337.0,1,0.0,547.0,1884.0,GasA,5,1,SBrkr,1884,0,0,1884,1.0,0.0,2,0,2,1,5,7,Typ,1,Attchd,2004.0,3,670.0,2,214,76,0,0,0,0,0,NA,0,9,2008,WD ,387000
2084,30,RL,58.0,9098,1,0,2,Lvl,AllPub,Inside,2,Edwards,Norm,Norm,1Fam,1Story,4,7,1920,2002,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,2,5,348.0,1,0.0,180.0,528.0,GasA,5,1,SBrkr,605,0,0,605,1.0,0.0,1,0,2,1,3,5,Typ,0,NA,0.0,0,0.0,0,0,0,144,0,0,0,0,NA,0,7,2007,WD ,86000
1184,20,RL,103.0,16280,1,0,3,Lvl,AllPub,Inside,2,Veenker,Norm,Norm,1Fam,1Story,8,9,1976,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,5,5,CBlock,4,5,2,6,1044.0,3,382.0,0.0,1426.0,GasA,5,1,SBrkr,1671,0,0,1671,1.0,0.0,3,0,3,1,5,6,Typ,1,Attchd,1976.0,2,550.0,2,280,90,0,0,0,0,2,NA,0,5,2008,WD ,290000
728,30,C (all),72.0,9392,1,0,3,Lvl,AllPub,Corner,2,IDOTRR,Norm,Norm,1Fam,1Story,3,3,1900,1950,Mansard,CompShg,AsbShng,AsbShng,None,0.0,3,2,CBlock,2,3,1,1,0.0,1,0.0,245.0,245.0,GasA,3,0,SBrkr,797,0,0,797,0.0,0.0,1,0,2,1,3,5,Typ,0,NA,0.0,0,0.0,0,0,36,94,0,0,0,0,NA,0,9,2009,WD ,44000
950,60,RL,71.0,12209,1,0,2,Lvl,AllPub,CulDSac,2,Mitchel,Norm,Norm,1Fam,2Story,6,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,5,3,1,5,690.0,1,0.0,114.0,804.0,GasA,5,1,SBrkr,804,1157,0,1961,1.0,0.0,2,1,3,1,4,7,Typ,1,BuiltIn,2001.0,3,560.0,2,125,192,0,0,0,0,0,NA,0,6,2009,WD ,215000
2524,190,RL,79.0,13110,1,0,2,Lvl,AllPub,Corner,2,NWAmes,RRAn,Feedr,2fmCon,1Story,5,6,1972,1972,Gable,CompShg,Plywood,Plywood,BrkFace,144.0,3,3,CBlock,4,3,1,6,962.0,1,0.0,191.0,1153.0,GasA,5,1,SBrkr,1193,0,0,1193,1.0,0.0,2,0,2,1,3,6,Typ,0,Attchd,1972.0,3,501.0,2,140,153,0,0,0,0,3,NA,0,7,2006,WD ,146500
2513,160,FV,0.0,2651,1,0,3,Lvl,AllPub,FR2,2,Somerst,Norm,Norm,Twnhs,2Story,7,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,1,6,641.0,1,0.0,32.0,673.0,GasA,5,1,SBrkr,673,709,0,1382,1.0,0.0,2,1,3,1,4,6,Typ,0,Detchd,2000.0,1,490.0,2,153,50,0,0,0,0,0,NA,0,4,2006,WD ,165000
2028,50,RM,60.0,8520,1,1,3,Lvl,AllPub,Inside,2,OldTown,Artery,Norm,1Fam,1.5Fin,6,7,1916,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3,4,BrkTil,3,3,1,3,168.0,2,546.0,0.0,714.0,GasW,3,0,SBrkr,1664,862,0,2526,0.0,0.0,2,0,5,1,4,10,Typ,1,Detchd,1916.0,1,216.0,2,88,15,0,0,0,0,2,NA,0,8,2007,CWD,136000
2309,20,RL,0.0,39384,1,0,2,Low,AllPub,CulDSac,0,NAmes,Norm,Norm,1Fam,1Story,6,6,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,902.0,3,3,CBlock,4,3,4,5,1110.0,1,0.0,595.0,1705.0,GasA,5,1,SBrkr,1390,0,0,1390,1.0,0.0,1,1,1,1,5,4,Min1,2,Attchd,1957.0,1,550.0,2,0,189,0,0,0,0,0,NA,0,10,2006,WD ,252000
51,160,RL,36.0,2628,1,0,3,Lvl,AllPub,Inside,2,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,4,3,PConc,4,3,1,1,0.0,1,0.0,764.0,764.0,GasA,5,1,SBrkr,764,862,0,1626,0.0,0.0,2,1,2,1,4,6,Typ,0,BuiltIn,2003.0,2,474.0,2,0,27,0,0,0,0,0,NA,0,6,2010,WD ,175500
699,70,RM,57.0,6406,1,1,3,Lvl,AllPub,Inside,2,OldTown,Norm,Norm,1Fam,2Story,5,6,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,5,421.0,1,0.0,269.0,690.0,GasA,3,1,FuseA,868,690,0,1558,0.0,0.0,1,1,3,1,3,7,Typ,1,Detchd,1939.0,1,400.0,2,0,36,0,0,182,0,3,NA,0,10,2009,WD ,150000
1881,20,RL,0.0,12342,1,0,2,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1978,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,978.0,978.0,GasA,3,1,SBrkr,1422,0,0,1422,0.0,0.0,1,0,3,1,3,6,Min1,1,Attchd,1960.0,2,286.0,2,0,0,36,0,0,0,2,Shed,600,8,2007,WD ,139900
